0	75360	0	0.1	0.9	6.13	-0.13	0	793
0.879555281037677	76784	-0.09	0.07	0.96	4.18	5.35	5.48	793
8.01729462631254	88340	0.11	0.05	0.95	2.84	-6.46	-6.33	793
8.25571340333539	88726	0.05	0.07	0.97	3.96	-3.11	-2.98	793
8.39592340951204	88953	0.04	0.07	0.96	4.3	-2.64	-2.51	793
8.6071649166152	89295	-0.02	0.09	0.95	5.68	1.39	1.52	793
8.8035824583076	89613	-0.1	0.08	0.95	4.73	5.75	5.88	793
9.80975911056208	91242	-0.06	0.07	1	3.87	3.42	3.55	803
10.1111797405806	91730	-0.1	0.04	0.97	2.53	5.7	5.83	803
10.3928350833848	92186	-0.2	0.01	0.88	0.7	12.51	12.64	796
10.715873996294	92709	-0.14	0.01	0.97	0.64	8.37	8.5	830
11.0679431747993	93279	-0.08	-0.01	0.98	-0.71	4.65	4.78	798
11.4119827053737	93836	-0.12	-0.02	0.96	-1.03	7.24	7.37	807
12.9654107473749	96351	-0.11	0.11	0.99	6.57	6.31	6.44	843
13.6998147004324	97540	-0.09	0.11	0.93	6.73	5.55	5.68	866
14.0907967881408	98173	-0.09	0.09	0.96	5.62	5.19	5.32	861
14.4972205064855	98831	-0.11	0.12	0.94	7.49	6.49	6.62	851
14.8851142680667	99459	-0.11	0.14	0.94	8.34	6.61	6.74	847
17.3909820877085	103516	-0.17	0.04	0.94	2.71	10.21	10.34	875
17.7294626312539	104064	-0.18	0.11	0.96	6.34	10.31	10.44	875
18.2680667078443	104936	-0.08	0.1	0.97	5.76	4.5	4.63	873
18.8968499073502	105954	-0.09	0.12	0.95	7.37	5.19	5.32	867
19.1791229153799	106411	-0.07	0.09	0.95	5.36	4.41	4.54	849
19.4774552192712	106894	-0.02	0.09	0.94	5.51	0.92	1.05	851
19.7949351451513	107408	-0.07	0.06	0.93	3.84	4.01	4.14	856
20.1352686843731	107959	-0.05	0.09	0.99	5.15	2.68	2.81	838
20.5818406423718	108682	-0.09	0.11	0.95	6.48	5.14	5.27	861
20.8987029030266	109195	-0.07	0.01	0.95	0.83	4.07	4.2	856
21.195799876467	109676	-0.05	0.04	0.93	2.71	3.3	3.43	886
21.5830759728227	110303	-0.1	0.05	0.96	2.95	5.79	5.92	893
21.7825818406424	110626	-0.04	0.02	0.95	1.17	2.39	2.52	897
22.1432983323039	111210	-0.09	0.05	0.95	2.95	5.67	5.8	883

