0	75360	0	0.1	0.9	6.13	-0.13	0	793
0.034589252625077	75416	-0.09	0.07	0.99	4.12	5.21	-3.87	793
0.11550339715874	75547	-0.1	0.08	0.94	4.82	5.9	-3.75999999999999	793
0.150710315009265	75604	-0.08	0.08	0.87	5.43	5.04	-7.96999999999997	793
0.18591723285979	75661	-0.08	0.06	0.98	3.36	4.78	-6.94999999999999	793
0.221124150710315	75718	-0.09	0.07	0.96	4.04	5.39	-8.13	793
0.256948733786288	75776	-0.1	0.07	0.96	4.26	5.78	-6.07999999999998	793
0.291537986411365	75832	-0.09	0.07	0.97	4.07	5.27	-5.52999999999997	793
0.32674490426189	75889	-0.09	0.07	0.96	4.06	5.33	-5.73999999999995	793
0.361334156886967	75945	-0.09	0.07	0.97	4.12	5.31	-7.82999999999998	793
0.39715873996294	76003	-0.09	0.07	0.96	4.25	5.22	-7.95999999999998	793
0.432365657813465	76060	-0.09	0.07	0.96	4.31	5.38	-6.73999999999995	793
0.466954910438542	76116	-0.09	0.07	0.96	4.29	5.37	-7.32999999999998	793
0.502779493514515	76174	-0.09	0.08	0.95	4.73	5.57	-7.19999999999999	793
0.537368746139592	76230	-0.09	0.07	0.96	4.13	5.3	-9.81999999999999	793
0.573193329215565	76288	-0.09	0.07	0.96	4.24	5.31	-6.94999999999999	793
0.607782581840642	76344	-0.09	0.07	0.97	4.13	5.2	-6.83999999999998	793
0.642989499691167	76401	-0.09	0.07	0.96	4	5.29	-5.83999999999998	793
0.723285978999382	76531	-0.09	0.07	0.96	4.14	5.33	-5.44999999999999	793
0.77455219271155	76614	-0.09	0.07	0.96	4.22	5.44	-6.16999999999996	793
0.809141445336627	76670	-0.09	0.07	0.96	4.16	5.36	-6.78999999999996	793
0.8449660284126	76728	-0.09	0.07	0.96	4.17	5.44	-7.96999999999997	793
0.879555281037677	76784	-0.09	0.07	0.96	4.18	5.35	-6.44	793
0.914762198888203	76841	-0.09	0.07	0.96	4.17	5.37	-7.71999999999997	793
0.950586781964175	76899	-0.09	0.07	0.96	4.19	5.31	-5.76999999999998	793
0.985176034589253	76955	-0.09	0.07	0.96	4.19	5.33	-9.47999999999996	793
1.02038295243978	77012	-0.09	0.07	0.96	4.07	5.41	-8.67999999999995	793
1.0555898702903	77069	-0.09	0.07	0.96	4.18	5.54	-5.71999999999997	793
1.09079678814083	77126	-0.09	0.07	0.96	4.19	5.23	-6.46999999999997	793
1.1266213712168	77184	-0.09	0.07	0.96	4.2	5.36	-8.69	793
1.16121062384188	77240	-0.09	0.07	0.96	4.32	5.35	-7.79999999999995	793
1.1964175416924	77297	-0.09	0.07	0.96	4.22	5.45	-6.85999999999996	793
1.23100679431748	77353	-0.09	0.07	0.96	4.14	5.35	-5.13	793
1.26683137739345	77411	-0.09	0.07	0.96	4.12	5.32	-6.76999999999998	793
1.34712785670167	77541	-0.09	0.07	0.96	4.11	5.33	-2.78999999999996	793
1.41939468807906	77658	-0.09	0.07	0.96	4.3	5.44	-6.22999999999996	793
1.45460160592959	77715	-0.09	0.07	0.96	4.2	5.32	-8.28999999999996	793
1.48919085855466	77771	-0.09	0.07	0.96	4.22	5.52	-7.27999999999997	793
1.52501544163064	77829	-0.09	0.07	0.96	4.28	5.32	-8.96999999999997	793
1.55960469425571	77885	-0.09	0.07	0.96	4.11	5.6	-9.69999999999999	793
1.59481161210624	77942	-0.09	0.07	0.97	4.1	5.21	-8.33999999999998	793
1.633106856084	78004	-0.09	0.07	0.96	4.21	5.34	-7.33999999999998	793
1.66831377393453	78061	-0.09	0.07	0.96	4.2	5.29	-5.13999999999999	793
1.7029030265596	78117	-0.09	0.07	0.96	4.22	5.42	-7.28999999999996	793
1.73872760963558	78175	-0.09	0.07	0.96	4.11	5.22	-7.83999999999998	793
1.77331686226065	78231	-0.09	0.07	0.96	4.22	5.54	-5.90999999999997	793
1.80852378011118	78288	-0.09	0.07	0.96	4.1	5.46	-6.59999999999997	793
1.84434836318715	78346	-0.09	0.07	0.96	4.03	5.41	-4.46999999999997	793
1.87955528103768	78403	-0.09	0.07	0.96		5.3	-6.28999999999996	793
1.95923409512044	78532	-0.09	0.07	0.96	4.17	5.43	-7.25	793
1.95923409512044	78532	-0.09	0.07	0.96	4.24	5.31	-6.12	793
2.03644224830142	78657	-0.09	0.07	0.96	4.21	5.39	-5.19	793
2.07164916615195	78714	-0.09	0.07	0.96	4.13	5.24	-7.03999999999996	793
2.10685608400247	78771	-0.09	0.07	0.96	4.2	5.4	-6.19	793
2.142063001853	78828	-0.09	0.07	0.96	4.15	5.4	-6.54999999999995	793
2.17726991970352	78885	-0.09	0.07	0.96	4.26	5.41	-5.77999999999997	793
2.24768375540457	78999	-0.09	0.07	0.96	4.28	5.36	-7.85999999999996	793
2.28227300802965	79055	-0.09	0.07	0.96	4.13	5.42	-4.71999999999997	793
2.31809759110562	79113	-0.09	0.07	0.96	4.45	5.29	-5.04999999999995	793
2.3526868437307	79169	-0.09	0.07	0.96	4.1	5.46	-5.53999999999996	793
2.38789376158122	79226	-0.09	0.07	0.96	4.2	5.21	-7.89999999999998	793
2.4237183446572	79284	-0.09	0.07	0.96	4.28	5.59	-9.63999999999999	793
2.45830759728227	79340	-0.09	0.07	0.96	4.18	5.29	-5.46999999999997	793
2.57319332921557	79526	-0.09	0.07	0.97	4.22	5.24	-5.62	793
2.6189005558987	79600	-0.09	0.07	0.96	4.29	5.35	-5.37	793
2.65410747374923	79657	-0.09	0.07	0.96	4.23	5.45	-6.13999999999999	793
2.6899320568252	79715	-0.09	0.07	0.96	4.3	5.39	-7.69	793
2.72452130945028	79771	-0.09	0.07	0.96	4.18	5.31	-5.69999999999999	793
2.7597282273008	79828	-0.09	0.07	0.96	4.27	5.41	-4.67999999999995	793
2.79493514515133	79885	-0.09	0.07	0.96	4.2	5.27	-5.44999999999999	793
2.83014206300185	79942	-0.09	0.07	0.96	4.15	5.4	-3.72999999999996	793
2.86596664607783	80000	-0.09	0.07	0.96	4.2	5.38	-3.62	793
2.9005558987029	80056	-0.09	0.07	0.96	4.2	5.41	-8.58999999999998	793
2.93576281655343	80113	-0.09	0.07	0.96	4.4	5.27	-4.71999999999997	793
2.97035206917851	80169	-0.09	0.07	0.96	4.11	5.24	-5.44	793
3.00617665225448	80227	-0.09	0.07	0.96	4.2	5.3	-4.73999999999995	793
3.04076590487956	80283	-0.09	0.07	0.96	4.26	5.27	-5.52999999999997	793
3.07597282273008	80340	-0.09	0.07	0.96	4.23	5.47	-7.00999999999999	793
3.11179740580605	80398	-0.09	0.07	0.9	4.31	5.43	-1.98999999999995	793
3.18529956763434	80517	-0.09	0.07	0.96	4.15	5.43	-1.75	793
3.24644842495367	80616	-0.09	0.07	0.96	4.08	5.29	-6.31	793
3.2816553428042	80673	-0.09	0.07	0.96	4.36	5.28	-6.13	793
3.31747992588017	80731	-0.09	0.07	0.96	4.24	5.41	-5.19999999999999	793
3.35206917850525	80787	-0.09	0.07	0.96	4.25	5.38	-3.96999999999997	793
3.38727609635578	80844	-0.09	0.07	0.96	4.09	5.38	-6.69	793
3.4224830142063	80901	-0.09	0.07	0.96	4.22	5.41	-4.58999999999998	793
3.45768993205683	80958	-0.09	0.07	0.96	4.3	5.43	-4.97999999999996	793
3.49289684990735	81015	-0.09	0.07	0.96	4.27	5.3	-4.56	793
3.49289684990735	81015	-0.09	0.07	0.96	4.15	5.34	-4.88	793
3.5633106856084	81129	-0.09	0.07	0.96	4.21	5.32	-5.78999999999996	793
3.59789993823348	81185	-0.09	0.07	0.96	4.2	5.38	-7.35999999999996	793
3.63372452130945	81243	-0.09	0.07	0.96	4.08	5.24	-6.60999999999996	793
3.66893143915998	81300	-0.09	0.07	0.96	4.16	5.26	-8.08999999999998	793
3.70352069178505	81356	-0.09	0.07	0.96	4.25	5.29	-4.90999999999997	793
3.73996294008647	81415	-0.09	0.07	0.96	4	5.24	-3.25999999999999	793
3.81902408894379	81543	-0.09	0.07	0.96	4.29	5.34	-5.45999999999998	793
3.85608400247066	81603	-0.09	0.07	0.96	4.23	5.4	-3.72999999999996	793
3.89190858554663	81661	-0.09	0.07	0.96	4.29	5.4	-3.45999999999998	793
3.92711550339716	81718	-0.09	0.07	0.96	4.28	5.32	-4.88999999999999	793
3.96232242124768	81775	-0.09	0.07	0.96	4.2	5.33	-5.04999999999995	793
3.99691167387276	81831	-0.09	0.07	0.96	4.22	5.38	-5.60999999999996	793
4.03273625694873	81889	-0.09	0.07	0.96	4.21	5.4	-4.07999999999998	793
4.06794317479926	81946	-0.09	0.07	0.96	4.2	5.35	-5.04999999999995	793
4.10253242742434	82002	-0.09	0.07	0.96	4.18	5.53	-5.46999999999997	793
4.13835701050031	82060	-0.09	0.07	0.96	4.13	5.35	-6.20999999999998	793
4.17294626312539	82116	-0.09	0.07	0.96	4.17	5.4	-4.79999999999995	793
4.20815318097591	82173	-0.09	0.07	0.96	4.19	5.27	-6.41999999999996	793
4.24336009882644	82230	-0.09	0.07	0.96	4.29	5.29	-5.54999999999995	793
4.27856701667696	82287	-0.09	0.07	0.96	4.2	5.39	-2.22999999999996	793
4.31377393452749	82344	-0.09	0.07	0.96	4.26	5.46	-2.94999999999999	793
4.34959851760346	82402	-0.09	0.07	0.96	4.16	5.43	-4.38999999999999	793
4.43051266213712	82533	-0.09	0.07	0.96	4.1	5.3	-4.78999999999996	793
4.50895614576899	82660	-0.09	0.07	0.96	4.22	5.23	-3.51999999999998	793
4.54416306361952	82717	-0.09	0.07	0.96	4.25	5.44	-3.95999999999998	793
4.57936998147004	82774	-0.09	0.07	0.96	4.34	5.46	-4.28999999999996	793
4.61457689932057	82831	-0.09	0.07	0.96	4.25	5.35	-6.17999999999995	793
4.64916615194565	82887	-0.09	0.07	0.96	4.07	5.35	-5.65999999999997	793
4.68499073502162	82945	-0.09	0.07	0.96	4.19	5.45	-6.58999999999998	793
4.7195799876467	83001	-0.09	0.07	0.96	4.29	5.39	-5.63999999999999	793
4.75478690549722	83058	-0.09	0.07	0.96	4.21	5.44	-3.83999999999997	793
4.75478690549722	83058	-0.09	0.07	0.96	4.23	5.27	-3.95999999999998	793
4.82520074119827	83172	-0.09	0.07	0.96	4.2	5.42	-5.25999999999999	793
4.8604076590488	83229	-0.09	0.07	0.96	4.12	5.44	-4.71999999999997	793
4.89561457689932	83286	-0.09	0.07	0.96	4.15	5.37	-5.16999999999996	793
4.93082149474985	83343	-0.09	0.07	0.96	4.11	5.4	-2.65999999999997	793
5.10067943174799	83618	-0.09	0.07	0.96	4.18	5.36	-4.84999999999997	793
5.13650401482397	83676	-0.09	0.07	0.96	4.16	5.27	-9.13999999999999	793
5.17171093267449	83733	-0.09	0.07	0.96	4.08	5.28	-7.88999999999999	793
5.20630018529957	83789	-0.09	0.07	0.96	4.3	5.36	-6.33999999999998	793
5.24212476837554	83847	-0.09	0.07	0.96	4.12	5.37	-4.73999999999995	793
5.27671402100062	83903	-0.09	0.07	0.96	4.32	5.38	-4.04999999999995	793
5.31192093885114	83960	-0.09	0.07	0.96	4.23	5.29	-3.66999999999996	793
5.34712785670167	84017	-0.09	0.07	0.96	4.17	5.3	-7.38	793
5.38233477455219	84074	-0.09	0.07	0.96	4.16	5.27	-5.44	793
5.41754169240272	84131	-0.09	0.07	0.96	4.15	5.15	-6.70999999999998	793
5.45274861025324	84188	-0.09	0.07	0.96	4.25	5.35	-8.26999999999998	793
5.48795552810377	84245	-0.09	0.07	0.96	4.3	5.36	-7.16999999999996	793
5.52254478072885	84301	-0.09	0.07	0.96	4.21	5.42	-3.06999999999999	793
5.55836936380482	84359	-0.09	0.07	0.96	4.21	5.32	-4.31999999999999	793
5.59357628165534	84416	-0.09	0.07	0.96		5.34	-6.09999999999997	793
5.67201976528721	84543	-0.09	0.07	0.96	4.18	5.27	-4.73999999999995	793
5.7195799876467	84620	-0.08	0.07	0.96	4.33	5.03	-5.88	793
5.75478690549722	84677	-0.09	0.07	0.96	4.29	5.32	-6.04999999999995	793
5.78999382334775	84734	-0.09	0.07	0.96	4.14	5.34	-5.91999999999996	793
5.82520074119827	84791	-0.09	0.07	0.96	4.27	5.44	-8.38	793
5.8604076590488	84848	-0.09	0.07	0.96	4.16	5.3	-7.59999999999997	793
5.89499691167387	84904	-0.09	0.07	0.96	4.3	5.29	-8.25	793
5.89499691167387	84904	-0.09	0.07	0.96	4.26	5.36	-6.37	793
5.96602841260037	85019	-0.09	0.07	0.96	4.23	5.38	-6.37	793
